PHY_ExG_Response.csv
Serial number : 240315(HUS VM)
From : 2017/04/05 00:00
To   : 2017/04/06 00:00
sampling rate : 1

"No.","time","E1-1","E1-2","E1-3","E1-4","E1-5","E1-6","E1-7","E1-8","E1-9","E1-10","E1-11","E1-12","E1-13","E1-14","E1-15","E1-16","E1-17","E1-18"
"1304","2017/04/05 21:44",4,6,6,6,8,8,5,8,6,8,4,7,6,5,4,6,4,6
"1305","2017/04/05 21:45",7,6,6,7,7,8,6,6,4,7,6,7,6,5,4,5,6,6
"1306","2017/04/05 21:46",7,8,8,6,7,5,6,5,6,6,9,8,4,6,5,6,5,6
"1307","2017/04/05 21:47",6,4,6,6,6,7,6,5,6,6,7,6,5,6,4,5,5,6
"1308","2017/04/05 21:48",8,4,6,6,8,8,7,5,8,6,8,8,5,4,4,6,5,6
"1309","2017/04/05 21:49",5,4,7,7,9,9,5,6,4,7,6,7,4,4,5,6,6,5
"1310","2017/04/05 21:50",8,7,6,6,5,7,6,6,6,9,7,7,6,5,4,6,6,6
"1311","2017/04/05 21:51",6,6,6,6,6,3,4,5,4,7,3,4,4,4,4,4,7,6
"1312","2017/04/05 21:52",8,9,6,8,4,9,4,4,5,8,3,8,2,9,5,5,3,6
"1313","2017/04/05 21:53",4,6,6,7,7,6,5,8,6,6,6,9,5,5,4,5,6,6
"1314","2017/04/05 21:54",6,4,7,6,4,8,6,6,4,6,6,8,5,4,6,4,5,8
"1315","2017/04/05 21:55",5,8,6,7,1,7,5,7,6,8,6,8,4,4,6,3,4,6
"1316","2017/04/05 21:56",9,4,7,8,6,6,5,6,4,6,7,8,5,4,4,3,5,6
"1317","2017/04/05 21:57",7,1,8,8,6,8,7,5,7,7,7,8,5,5,4,6,6,6
"1318","2017/04/05 21:58",2,4,6,7,6,7,8,7,6,8,7,8,6,4,4,3,4,4
"1319","2017/04/05 21:59",7,6,5,8,6,6,6,6,4,7,7,9,4,5,4,4,4,5
"1320","2017/04/05 22:00",7,3,8,8,9,6,5,5,4,6,6,8,4,5,5,6,6,6
"1321","2017/04/05 22:01",6,6,6,6,7,8,4,4,6,6,4,8,5,4,4,4,4,6
"1322","2017/04/05 22:02",4,6,6,6,6,8,4,4,5,7,6,8,5,4,4,4,5,4
"1323","2017/04/05 22:03",4,5,6,7,4,4,4,4,4,7,5,5,4,5,4,3,4,4
"1324","2017/04/05 22:04",6,6,6,7,5,9,7,6,5,6,7,8,5,4,5,4,5,4
"1325","2017/04/05 22:05",3,4,4,6,7,7,6,4,5,6,5,6,3,4,3,3,4,4
"1326","2017/04/05 22:06",6,5,7,6,6,6,5,4,5,6,6,7,4,4,4,3,3,4
"1327","2017/04/05 22:07",6,6,7,6,6,8,5,4,4,6,6,8,4,3,3,3,3,4
"1328","2017/04/05 22:08",6,6,7,4,7,6,5,4,6,6,6,7,4,4,3,3,4,4
"1329","2017/04/05 22:09",4,6,5,6,6,4,5,4,4,6,6,8,3,3,3,3,3,3
"1330","2017/04/05 22:10",5,5,6,6,7,6,7,5,6,6,6,6,4,3,4,4,3,3
"1331","2017/04/05 22:11",4,6,6,4,6,8,4,4,4,6,7,6,4,3,3,3,4,4
"1332","2017/04/05 22:12",6,6,7,6,5,6,6,6,4,6,6,7,3,3,3,2,4,3
"1333","2017/04/05 22:13",4,4,6,7,6,7,5,4,4,7,5,6,3,3,3,3,2,3
"1334","2017/04/05 22:14",6,5,6,5,4,6,4,4,4,4,6,6,4,3,2,3,3,2
"1335","2017/04/05 22:15",4,4,6,6,6,6,4,4,5,4,6,6,3,4,2,2,3,3
"1336","2017/04/05 22:16",6,8,6,8,8,8,4,6,7,8,4,8,6,4,4,5,4,5
"1337","2017/04/05 22:17",4,6,6,8,8,7,5,6,6,6,7,8,6,4,4,6,4,6
"1338","2017/04/05 22:18",8,5,8,4,3,4,4,3,6,5,2,6,3,4,4,6,4,4
"1339","2017/04/05 22:19",8,8,8,9,9,10,8,8,8,8,9,9,8,8,7,8,7,8
"1340","2017/04/05 22:20",8,1,8,8,9,8,4,5,6,5,8,8,3,6,4,4,5,6
"1341","2017/04/05 22:21",4,6,5,8,7,4,5,6,6,3,9,9,4,4,4,8,5,6
"1342","2017/04/05 22:22",2,4,7,7,9,9,5,5,5,6,10,6,-3,5,4,6,5,6
"1343","2017/04/05 22:23",3,6,5,4,4,7,4,10,4,6,6,3,2,3,8,2,2,6
"1344","2017/04/05 22:24",10,7,7,4,8,9,4,-3,4,9,9,8,5,4,4,5,6,6
"1345","2017/04/05 22:25",8,9,8,9,10,6,7,8,8,8,8,9,7,6,6,7,7,8
"1346","2017/04/05 22:26",4,6,6,7,8,4,4,6,6,6,6,7,4,4,4,3,3,4
"1347","2017/04/05 22:27",4,4,6,7,7,8,4,6,6,8,7,6,3,4,4,5,6,6
"1348","2017/04/05 22:28",6,6,8,7,9,2,8,4,6,6,7,6,5,5,4,4,6,4
"1349","2017/04/05 22:29",6,4,6,8,7,8,4,6,4,8,6,9,4,4,4,5,4,5
"1350","2017/04/05 22:30",6,8,6,7,10,8,3,4,6,6,6,6,5,4,4,5,5,5
"1351","2017/04/05 22:31",4,6,4,7,6,5,5,4,4,6,5,6,4,4,3,4,5,4
"1352","2017/04/05 22:32",4,4,6,6,8,7,4,4,4,4,6,8,5,4,4,4,6,6
"1353","2017/04/05 22:33",4,6,6,10,8,9,7,8,6,6,6,8,4,4,5,6,4,6
"1354","2017/04/05 22:34",6,8,5,6,8,7,5,8,4,6,7,8,6,6,4,6,4,6
"1355","2017/04/05 22:35",5,5,6,8,9,8,4,4,6,6,9,8,6,6,4,4,6,6
"1356","2017/04/05 22:36",4,4,5,7,6,1,8,6,4,8,7,8,6,4,5,6,5,5
"1357","2017/04/05 22:37",4,5,9,8,9,6,4,7,6,4,4,6,4,4,4,5,3,5
"1358","2017/04/05 22:38",11,4,6,5,7,7,6,8,8,8,7,6,4,4,4,3,6,4
"1359","2017/04/05 22:39",5,4,5,6,6,10,6,8,6,8,8,8,4,5,4,4,5,1
"1360","2017/04/05 22:40",8,4,6,6,9,8,3,4,6,1,6,8,4,5,4,6,4,4
"1361","2017/04/05 22:41",4,3,7,8,6,8,6,6,8,7,6,6,4,4,5,4,6,-3
"1362","2017/04/05 22:42",4,5,6,9,8,7,6,8,4,8,6,6,6,5,6,4,5,8
"1363","2017/04/05 22:43",6,4,5,6,9,11,1,7,6,6,7,6,4,4,4,4,5,6
"1364","2017/04/05 22:44",1,4,8,6,8,8,3,7,6,6,4,9,6,6,5,4,4,5
"1365","2017/04/05 22:45",7,8,5,6,7,8,6,5,4,8,7,7,-3,1,3,5,6,5
"1366","2017/04/05 22:46",4,4,9,9,7,9,5,4,6,4,6,7,4,6,4,5,6,6
"1367","2017/04/05 22:47",4,4,8,6,6,8,7,6,7,6,6,7,5,4,4,4,4,6
"1368","2017/04/05 22:48",6,6,8,6,8,9,7,4,7,8,8,8,6,4,4,4,6,4
"1369","2017/04/05 22:49",8,4,7,8,8,8,4,8,4,7,8,7,5,5,6,4,6,6
"1370","2017/04/05 22:50",6,4,6,6,6,7,6,8,4,7,8,7,5,6,3,4,4,6
"1371","2017/04/05 22:51",3,3,6,7,6,6,3,9,4,7,8,6,6,8,4,4,6,1
"1372","2017/04/05 22:52",4,4,8,7,7,5,6,6,5,6,7,7,6,3,5,4,4,5
"1373","2017/04/05 22:53",9,5,4,6,6,10,3,4,5,7,6,8,6,4,4,6,3,6
"1374","2017/04/05 22:54",5,2,4,7,7,7,4,5,3,7,6,6,5,6,4,6,5,6
"1375","2017/04/05 22:55",4,6,6,6,9,7,5,4,6,6,6,7,5,6,4,4,4,6
"1376","2017/04/05 22:56",6,4,5,6,6,7,4,8,4,5,7,7,4,4,4,6,6,-3
"1377","2017/04/05 22:57",5,3,9,7,9,10,4,6,6,4,6,5,6,7,5,6,5,6
"1378","2017/04/05 22:58",6,4,5,5,7,6,5,5,5,7,6,6,4,4,4,6,5,5
"1379","2017/04/05 22:59",4,8,6,8,6,8,5,4,4,7,7,6,4,5,4,3,5,11
"1380","2017/04/05 23:00",5,7,6,6,6,7,5,7,7,6,8,9,4,5,4,4,6,6
"1381","2017/04/05 23:01",6,4,7,6,6,7,4,4,4,4,7,8,4,4,3,3,4,4
"1382","2017/04/05 23:02",6,7,6,7,8,9,8,6,6,6,8,8,5,5,5,6,7,7
"1383","2017/04/05 23:03",7,8,8,8,8,9,8,8,8,7,8,9,6,6,5,5,6,6
"1384","2017/04/05 23:04",8,8,8,8,8,8,8,7,8,8,9,9,7,7,6,6,6,7
"1385","2017/04/05 23:05",8,8,8,8,8,10,8,8,8,8,8,9,6,6,5,6,6,6
"1386","2017/04/05 23:06",8,7,8,9,9,8,7,8,7,8,7,9,6,6,6,6,7,6
"1387","2017/04/05 23:07",8,8,7,9,8,8,8,8,8,7,8,8,6,5,6,6,6,7
"1388","2017/04/05 23:08",7,6,7,8,8,8,8,7,7,8,8,8,6,5,5,5,6,6
"1389","2017/04/05 23:09",8,8,8,8,9,10,7,8,8,8,8,8,6,6,6,6,6,6
"1390","2017/04/05 23:10",6,8,7,8,8,9,8,7,8,8,8,9,5,5,6,6,6,6
"1391","2017/04/05 23:11",8,8,8,8,9,9,8,6,6,7,8,9,6,6,6,7,6,7
"1392","2017/04/05 23:12",7,8,9,8,9,9,6,7,7,8,8,8,6,6,6,6,6,7
"1393","2017/04/05 23:13",8,8,7,8,8,9,7,8,7,6,8,8,6,6,6,6,6,7
"1394","2017/04/05 23:14",7,9,8,8,8,9,6,7,8,8,8,8,6,6,6,6,6,6
"1395","2017/04/05 23:15",7,6,8,7,8,8,8,6,8,8,8,8,6,6,6,6,6,7
"1396","2017/04/05 23:16",9,8,8,9,9,8,8,8,8,8,8,8,6,6,5,6,6,6
"1397","2017/04/05 23:17",8,7,8,7,8,8,8,7,7,8,8,9,6,6,5,6,6,6
"1398","2017/04/05 23:18",8,8,8,9,9,9,8,7,8,8,8,8,7,6,6,6,6,6
"1399","2017/04/05 23:19",7,8,9,8,9,9,7,7,8,8,7,8,7,6,6,6,7,6
"1400","2017/04/05 23:20",8,8,8,8,8,8,7,8,7,8,8,10,8,6,6,6,7,7
"1401","2017/04/05 23:21",7,7,8,8,7,9,7,6,7,6,7,8,6,6,6,6,6,6
"1402","2017/04/05 23:22",9,9,8,8,8,9,8,7,8,9,9,9,6,6,6,6,6,6
"1403","2017/04/05 23:23",8,9,8,8,9,9,8,8,8,8,9,9,6,6,6,6,6,7
"1404","2017/04/05 23:24",9,8,8,9,8,9,7,9,9,9,9,8,6,6,7,7,7,7
"1405","2017/04/05 23:25",7,8,7,9,8,8,7,7,8,7,8,8,6,6,6,6,5,7
"1406","2017/04/05 23:26",8,8,8,8,9,9,8,8,7,9,8,8,6,6,6,6,6,6
"1407","2017/04/05 23:27",8,8,8,8,9,8,8,8,7,8,8,9,7,6,7,6,7,7
"1408","2017/04/05 23:28",8,9,8,9,9,10,8,7,8,8,8,9,7,6,6,6,7,6
"1409","2017/04/05 23:29",8,8,8,8,8,10,7,7,8,8,8,8,6,6,7,6,6,7
"1410","2017/04/05 23:30",9,8,9,9,9,10,8,8,8,8,9,9,6,6,5,6,6,7
"1411","2017/04/05 23:31",9,8,8,8,9,8,8,8,6,8,8,9,6,6,7,6,6,6
"1412","2017/04/05 23:32",8,7,6,8,8,8,7,7,7,8,8,8,6,6,6,6,6,6
"1413","2017/04/05 23:33",8,8,8,8,9,9,7,7,9,8,9,8,6,6,7,6,6,6
"1414","2017/04/05 23:34",8,8,8,9,9,9,8,8,8,8,8,9,6,6,5,5,6,7
"1415","2017/04/05 23:35",8,8,8,9,9,8,7,7,7,8,7,9,6,6,4,7,6,6
"1416","2017/04/05 23:36",8,8,8,8,8,9,7,7,7,9,8,9,6,5,6,6,6,6
"1417","2017/04/05 23:37",9,10,8,9,9,10,8,9,7,9,9,9,6,6,5,6,6,6
"1418","2017/04/05 23:38",7,8,8,8,8,8,7,6,6,7,7,8,6,6,6,6,6,7
"1419","2017/04/05 23:39",7,8,7,8,8,8,8,8,8,8,8,9,6,6,6,6,6,6
"1420","2017/04/05 23:40",8,8,8,8,8,8,8,8,7,8,8,8,6,6,6,6,6,7
"1421","2017/04/05 23:41",8,8,8,8,8,9,7,7,8,8,8,8,7,6,6,6,7,8
"1422","2017/04/05 23:42",8,9,8,8,9,9,7,7,7,8,8,9,7,6,6,6,6,7
"1423","2017/04/05 23:43",8,8,8,8,8,9,8,7,7,8,8,8,7,6,6,6,6,7
"1424","2017/04/05 23:44",7,8,8,8,7,8,7,8,8,8,8,8,6,6,6,6,6,6
"1425","2017/04/05 23:45",8,8,8,8,8,9,7,8,8,8,8,8,6,5,5,6,6,6
"1426","2017/04/05 23:46",8,8,8,8,8,9,7,8,8,8,8,9,5,6,6,6,7,7
"1427","2017/04/05 23:47",8,8,8,8,8,8,7,6,8,8,8,8,6,6,6,6,6,6
"1428","2017/04/05 23:48",7,7,7,8,9,8,7,8,7,8,8,8,6,6,6,6,6,7
"1429","2017/04/05 23:49",8,9,8,9,9,9,8,8,8,9,8,8,6,6,6,6,6,6
"1430","2017/04/05 23:50",8,8,8,9,8,9,6,7,7,7,7,8,6,5,6,6,6,6
"1431","2017/04/05 23:51",8,8,8,8,8,8,7,8,8,8,8,8,6,6,6,6,6,6
"1432","2017/04/05 23:52",8,8,8,9,8,9,6,6,8,7,8,8,6,6,6,6,7,6
"1433","2017/04/05 23:53",8,8,8,8,8,8,7,7,7,8,8,9,6,6,7,6,6,7
"1434","2017/04/05 23:54",8,8,8,8,9,9,8,6,9,8,8,9,5,6,6,6,6,6
"1435","2017/04/05 23:55",8,8,8,8,9,9,8,8,8,8,8,8,6,6,6,6,6,7
"1436","2017/04/05 23:56",8,8,8,9,9,9,8,8,8,8,9,9,6,6,6,6,7,7
"1437","2017/04/05 23:57",8,8,8,8,9,9,9,8,8,8,8,9,7,5,6,6,7,6
"1438","2017/04/05 23:58",8,8,8,8,8,9,7,6,8,7,8,8,6,6,6,6,6,7
"1439","2017/04/05 23:59",6,7,7,7,8,8,8,8,8,8,8,9,6,6,6,6,7,7
"1440","2017/04/06 00:00",7,7,8,7,8,8,8,7,8,8,8,9,6,6,6,6,6,6
